6856	3	1	130.03	127.54	130.03	127.54	2.5018	115.28	91.46	0	150	74.149
6931	3	1	141.99	147.63	141.99	147.63	4.229	75.599	10.604	10.691	150	84.033
7008	3	1	137.1	122.78	137.1	122.78	4.4115	60.999	12.752	5.6793	150	101.36
7009	4	1	139	117.61	139	117.61	3.0395	95.336	12.035	0	150	64.427
7051	4	1	144.73	127.9	144.73	127.9	6.7503	417.25	7.1052	372.32	150	99.008
7066	3	1	144.74	133.55	144.74	133.55	1.9138	149.58	17.129	0	150	293.1
7068	2	1	141.58	144.61	141.58	144.61	12.904	178.33	13.73	153.38	150	82.772
7096	4	1	145.57	94.914	145.57	94.914	3.7488	82.172	11.112	9.568	150	84.537
7132	6	1	181.5	87.077	181.5	87.077	12.569	7.2181	50.472	0.14201	150	66.512
7174	1	1	153.55	119.33	153.55	119.33	10.85	17.521	25.449	2.4044	150	78.032
7247	3	1	142.12	94.053	142.12	94.053	3.7712	88.438	11.006	8.8486	150	69.678
7264	3	1	151.1	94.254	151.1	94.254	3.8813	68.802	13.635	5.5288	150	107.57
7279	3	1	151.14	108.34	151.14	108.34	4.4786	89.847	18.076	0	150	79.772
7295	4	1	152.05	118.38	152.05	118.38	3.5263	70.698	17.37	3.3027	150	94.501
7306	3	1	158.01	121.01	158.01	121.01	4.0452	71.713	14.449	4.9626	150	120.98
7336	3	1	152.77	126.87	152.77	126.87	4.2185	68.398	15.82	4.3704	150	125.02
7353	3	1	154.1	139.78	154.1	139.78	4.5886	116.99	6.331	44.084	150	123.26
7382	4	1	149.02	148.73	149.02	148.73	2.756	143.52	11.341	0	150	105.73
7383	3	1	149.58	152.98	149.58	152.98	5.1475	463.18	5.4522	402.82	150	113.5
7396	3	1	159.47	91.105	159.47	91.105	3.4047	64.65	17.199	3.6766	150	84.385
7442	4	1	162.31	115.4	162.31	115.4	3.4146	59.496	14.762	2.9329	150	117.69
7471	4	1	155.42	127.13	155.42	127.13	3.7877	95.407	12.823	6.2329	150	97.071
7520	3	1	164.97	108.19	164.97	108.19	0.90348	143.24	3.0519	0	150	43.424
7576	4	1	169.82	123.53	169.82	123.53	5.4624	489.93	5.7589	425.93	150	103.38
7579	3	1	163.93	132.07	163.93	132.07	2.7732	217.19	83.985	0	150	85.105
7595	1	1	168.16	135.96	168.16	135.96	13.437	312.49	13.802	292.96	150	84.406
7607	3	1	168.48	118.49	168.48	118.49	2.9724	84.05	15	0	150	115.13
7626	4	1	166.85	108.33	166.85	108.33	0.86171	2269.1	0.93363	1389.8	150	61.19
7651	4	1	170.35	115.78	170.35	115.78	4.8047	903.49	4.9471	839.58	150	101.29
7696	4	1	179.01	108.49	179.01	108.49	2.8256	89.609	14.412	4.5931	150	86.827
7700	2	1	171.83	110.76	171.83	110.76	8.2198	32.643	24.409	2.662	150	106.26
7701	1	1	165.6	102.9	165.6	102.9	15.187	352.95	15.435	336.61	150	71.367
7702	3	1	169.61	111.34	169.61	111.34	2.622	71.479	16.434	0	150	104.58
7717	6	1	175.2	100.88	175.2	100.88	8.166	2.3954	944.12	0.040669	150	51.688
7726	3	1	182.46	109.8	182.46	109.8	4.8388	346.03	5.2634	281.91	150	72.476
7744	3	1	191.58	113.57	191.58	113.57	3.3324	100.97	11.429	7.495	150	94.334
7746	4	1	181.63	116.7	181.63	116.7	3.0675	84.947	18.011	2.4895	150	106.14
